rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,text_cleaned,title_cleaned,text_cleaned1,title_cleaned1,text_sentiment,title_sentiment,text_sentiment_Original
2.0,did not improve the taste quality in the new refrigerator I bought.,It does not improve the taste of the water.  Makes no difference in the flavour.,[],B00UXG4WR8,B00UXG4WR8,AF7HPJF3RHPAAARSOGZKHMZ7V6XQ,2019-10-15 08:19:45.738,1,True,it do not improve the taste of the water .   make no difference in the flavour .,do not improve the taste quality in the new refrigerator i buy .,improve taste water make difference flavour,improve taste quality new refrigerator buy,4,4,1
4.0,Four Stars,i like it.,[],B00UXG4WR8,B00UXG4WR8,AEABUUTJVPPHZ4SYOQ377PZUXWHA,2018-07-20 19:58:07.993,0,True,i like it .,four star,like,star,4,4,3
5.0,Too expensive for just 1,Too expensive I used it for my refrigerator,[],B00UXG4WR8,B00UXG4WR8,AFWTPR5I3UCKVSCFI2PVRGYXBBCA,2022-11-01 04:03:40.682,0,True,too expensive i use it for my refrigerator,too expensive for just 1,expensive refrigerator,expensive,4,0,0
5.0,easy to install,water filter. Pricey but good for 6 mo.,[],B00UXG4WR8,B00UXG4WR8,AHKM2QDX7ZFEM3544FKAPEGL447A,2021-04-28 04:54:34.699,0,True,water filter . pricey but good for 6 mo .,easy to install,water filter pricey good mo,easy install,4,4,3
5.0,this was the best price.,"I have looked for this product in many areas, this was the best price.",[],B00UXG4WR8,B00UXG4WR8,AEYCFGLT7EGOLM6TAP4GQGRPCAMA,2017-04-04 02:51:51.000,0,True,"i have look for this product in many area , this be the good price .",this be the good price .,look product area good price,good price,4,4,4
5.0,Easy to install is important.  Good for 6 months .,Easy to install.,[],B00UXG4WR8,B00UXG4WR8,AHZJHYN34ZBNLTB242RKBIVPW4PA,2022-03-14 23:21:43.094,0,True,easy to install .,easy to install be important .   good for 6 month .,easy install,easy install important good month,4,4,4
5.0,Easy to use,Easy to install replacement water filter,[],B00UXG4WR8,B00UXG4WR8,AHZIM322IRYSXJCIFEWVY62TLT3A,2022-02-13 20:16:56.255,0,True,easy to install replacement water filter,easy to use,easy install replacement water filter,easy use,4,4,4
5.0,Five Stars,Great price,[],B00UXG4WR8,B00UXG4WR8,AECQ2EY6FRMTGK3KEBOIOOU5OCUA,2016-08-03 03:16:27.000,0,True,great price,five star,great price,star,4,4,4
5.0,fresh water,i liked how easy it is to install,[],B00UXG4WR8,B00UXG4WR8,AGE4GX7H67E6OBO3NRRVEA43OXNQ,2021-03-08 19:33:02.705,0,True,i like how easy it be to install,fresh water,like easy install,fresh water,4,4,4
1.0,Faulty product,"After installing the filter it sputtered water about a minute, then stopped working completely, and leaked water under the refrigerator.  Cannot get a refund since the “window” for that was 5 days ago.",[],B00UXG4WR8,B00UXG4WR8,AFRPRWHQBES5AWUW42XEWEWQNUSQ,2020-06-05 11:05:34.588,1,True,"after instal the filter it sputter water about a minute , then stop work completely , and leak water under the refrigerator .   can not get a refund since the "" window "" for that be 5 day ago .",faulty product,instal filter sputter water minute stop work completely leak water refrigerator refund window day ago,faulty product,0,0,0
4.0,Easy and Simple Installation,"The first one I received was dirty and used so I’m giving it 4 stars. I received the exchange today and it was fine. Easy installation, flushed out 5 gallons prior to use. The water taste fine",[],B00UXG4WR8,B00UXG4WR8,AFEZIHB74GKSLPT47C6H3P7K3UWQ,2020-06-12 04:45:18.142,0,True,"the first one i receive be dirty and use so i ’m give it 4 star . i receive the exchange today and it be fine . easy installation , flush out 5 gallon prior to use . the water taste fine",easy and simple installation,receive dirty give star receive exchange today fine easy installation flush gallon prior use water taste fine,easy simple installation,4,4,3
5.0,Excellent customer service in a timely manner,This product high before from home depot. And it was way more expensive than this 1. In the funny part it is exactly the same Box and everything. Gotta love home depot for their markups.  We love the ease of installation it's a matter of popping the door open pulling out the filter putting in the new filter and closing the door. Whirlpool has always made good appliances. Has always made it easy for them to be worked on to relieve place parts as needed. So we are very satisfied with this product. Loving when we put directions in the delivery notes. Is very nice that the delivery drivers follow our request thank you very much to the driver.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81qvgipQbhL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81qvgipQbhL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81qvgipQbhL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B00UXG4WR8,B00UXG4WR8,AGAVQIU3DY2SID7BK6JPPR6TAQHQ,2020-11-15 21:34:56.734,0,True,this product high before from home depot . and it be way more expensive than this 1 . in the funny part it be exactly the same box and everything . got to love home depot for their markup .   we love the ease of installation it be a matter of pop the door open pull out the filter put in the new filter and close the door . whirlpool have always make good appliance . have always make it easy for they to be work on to relieve place part as need . so we be very satisfied with this product . love when we put direction in the delivery note . be very nice that the delivery driver follow our request thank you very much to the driver .,excellent customer service in a timely manner,product high home depot way expensive funny exactly box got to love home depot markup love ease installation matter pop door open pull filter put new filter close door whirlpool good appliance easy work relieve place part need satisfied product love direction delivery note nice delivery driver follow request thank driver,excellent customer service timely manner,4,4,4
5.0,Excellent,Accessibility,[],B00UXG4WR8,B00UXG4WR8,AFAJ7KMRLFDRAB4D6IUMCCO6NHIQ,2022-05-25 17:36:42.577,0,True,accessibility,excellent,accessibility,excellent,4,4,4
5.0,Value,Easy to install,[],B00UXG4WR8,B00UXG4WR8,AE4QUIYLQZQPQGFLGAQM7FN7ZCPA,2020-12-04 23:05:50.598,0,True,easy to install,value,easy install,value,4,4,4
5.0,Works great,Refrigerator,[],B00UXG4WR8,B00UXG4WR8,AEMEV5BYV47RWAZA5IO7DQLCM2FA,2019-01-19 01:37:05.675,0,True,refrigerator,work great,refrigerator,work great,4,4,4
5.0,Five Stars,Perfect! Thanks,[],B00UXG4WR8,B00UXG4WR8,AF443JQGZCQEHJAPXVLQ2SRUR6QA,2017-07-20 22:43:01.777,0,True,perfect ! thank,five star,perfect thank,star,4,4,4
5.0,fits exactly - on time arrival,fits exactly - on time arrival,[],B00UXG4WR8,B00UXG4WR8,AFL7XAM5RFX2C2RLVZTWECB4RRPQ,2019-09-02 04:10:23.763,0,True,fit exactly - on time arrival,fit exactly - on time arrival,fit exactly time arrival,fit exactly time arrival,4,4,4
1.0,water slows down after 1 month. Big Scam,"I use to use this product and change my fridge water filter every 6 months as it is recommended. I did a purchase on Dec 2021 and by end of Jan 2022, the filter stopped working (water slows down). it never happened before so early after changing the filter. I have no other option but to use without filter. 58$ every 2 month to change the filter is completely ripoff",[],B00UXG4WR8,B00UXG4WR8,AFU6J43EUZWRGQBAESZ7GA56D52A,2022-03-28 20:54:33.941,0,True,"i use to use this product and change my fridge water filter every 6 month as it be recommend . i do a purchase on dec 2021 and by end of jan 2022 , the filter stop work ( water slow down ) . it never happen before so early after change the filter . i have no other option but to use without filter . 58 $ every 2 month to change the filter be completely ripoff",water slow down after 1 month . big scam,use use product change fridge water filter month recommend purchase dec end jan filter stop work water slow happen early change filter option use filter month change filter completely ripoff,water slow month big scam,0,0,0
5.0,Water tastes normal again.,I didn't know that I needed this real bad until start to use it.,[],B00UXG4WR8,B00UXG4WR8,AE25ZD6HFJYBQ2ATPQP22ASVPNFQ,2021-04-30 01:44:50.190,0,True,i do not know that i need this real bad until start to use it .,water taste normal again .,know need real bad start use,water taste normal,0,3,0
5.0,Don’t go too long changing your filter,Is it expensive- yes<br />Is it worth having clean water- yes<br />It makes a difference having a filter in your fridge.,[],B00UXG4WR8,B00UXG4WR8,AGNPTXGKTTBLX75UGPSKQSJLJZMA,2022-10-23 03:56:27.904,0,True,be it expensive- yes < br />is it worth have clean water- yes < br />it make a difference have a filter in your fridge .,do n’t go too long change your filter,yes br worth have clean yes br make difference have filter fridge,long change filter,4,4,4
5.0,Does the job!,I love my water from my refrigerator it is better than spring water thanks to this!,[],B00UXG4WR8,B00UXG4WR8,AHQEAXNLAH6PBFN6N6SWF665JJUA,2022-06-02 00:40:34.630,0,True,i love my water from my refrigerator it be well than spring water thank to this !,do the job !,love water refrigerator well spring water thank,job,4,4,4
3.0,Received a Used Cartridge,"The filter light came on my refrigerator about an hour ago. I went to install a replacement filter I had purchased last year and my fridge automatically kicked the cartridge right back out. I shook the new replacement cartridge and heard that it was nearly full of water which told me it was a used cartridge. Thankfully, I was able to run around the corner to Lowe's to purchase two replacements cartridges. I have been using these cartridges for about three years now and have never had a problem. My concern is that it was sold and packaged as new but was clearly used. It is also way past the date when I can return it to receive a replacement. Hopefully, it won't happen again because I really liked the convenience of being able to order two replacements per year and having them delivered to my doorstep.",[],B00UXG4WR8,B00UXG4WR8,AGB5PZM4EQDZ7A6B6RSUPH7LNXWQ,2022-01-22 21:52:48.852,1,True,"the filter light come on my refrigerator about an hour ago . i go to install a replacement filter i have purchase last year and my fridge automatically kick the cartridge right back out . i shake the new replacement cartridge and hear that it be nearly full of water which tell i it be a used cartridge . thankfully , i be able to run around the corner to lowe 's to purchase two replacement cartridge . i have be use these cartridge for about three year now and have never have a problem . my concern be that it be sell and package as new but be clearly use . it be also way past the date when i can return it to receive a replacement . hopefully , it will not happen again because i really like the convenience of be able to order two replacement per year and have they deliver to my doorstep .",received a used cartridge,filter light come refrigerator hour ago go install replacement filter purchase year fridge automatically kick cartridge right shake new replacement cartridge hear nearly water tell cartridge thankfully able run corner lowe purchase replacement cartridge cartridge year problem concern sell package new clearly way past date return receive replacement hopefully will happen like convenience able order replacement year have deliver doorstep,received cartridge,0,4,0
1.0,Made the water taste like dust.,"Installed fine, looked the same as the old water filter. But after about a week of use the water tasted like dust from the fridge. Uninstalled it and ran about a gallon of water out of the fridge and the water tastes fine now.",[],B00UXG4WR8,B00UXG4WR8,AFYU6NUXNOSDVDIXFXZY3A52VEWA,2018-12-04 13:34:02.232,1,True,"instal fine , look the same as the old water filter . but after about a week of use the water taste like dust from the fridge . uninstalle it and run about a gallon of water out of the fridge and the water taste fine now .",make the water taste like dust .,instal fine look old water filter week use water taste like dust fridge uninstalle run gallon water fridge water taste fine,water taste like dust,4,4,2
1.0,Made the water taste like dust.,"Installed fine, looked the same as the old water filter. But after about a week of use the water tasted like dust from the fridge. Uninstalled it and ran about a gallon of water out of the fridge and the water tastes fine now.",[],B00UXG4WR8,B00UXG4WR8,AFYU6NUXNOSDVDIXFXZY3A52VEWA,2018-12-04 13:34:02.232,1,True,"instal fine , look the same as the old water filter . but after about a week of use the water taste like dust from the fridge . uninstalle it and run about a gallon of water out of the fridge and the water taste fine now .",make the water taste like dust .,instal fine look old water filter week use water taste like dust fridge uninstalle run gallon water fridge water taste fine,water taste like dust,4,4,2
5.0,Five Stars,Might as well get the 2-Pack cause you know you will be using both of them.,[],B00UXG4WR8,B00UXG4WR8,AFHYXNZYT2KQ4ZOEXQDTZM26E35Q,2017-06-04 04:15:46.000,1,True,might as well get the 2 - pack cause you know you will be use both of they .,five star,pack cause know,star,4,4,4
5.0,Easy to install,Easy to install but wish it were less expensive,[],B00UXG4WR8,B00UXG4WR8,AGEK4CY2N3CWFYESBOBK5P4IFBBA,2021-07-11 18:33:26.769,0,True,easy to install but wish it be less expensive,easy to install,easy install wish expensive,easy install,4,4,3
