rating,title_x,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,main_category,title_y,average_rating,rating_number,features,price,text_cleaned,text_cleaned1,sentiment
5,Love the music.,"Shipper is a fast shipper, and I love the music<br />Thank you",[],B09HVRTMFX,B09HVRTMFX,AGRV2CYDLXVBCHJ5FRDZQFSFXHUQ,2021-12-12 16:54:15.761,0,True,Digital Music,30,4.6,39104,[],7.27,"shipper be a fast shipper , and i love the music < br />thank you",shipper fast shipper love music br,4
5,She's Hot!,Enjoy her music,[],B09HVRTMFX,B09HVRTMFX,AGFCROYTGSXBS5ERKNE4D252PNPA,2022-01-20 03:14:26.927,0,True,Digital Music,30,4.6,39104,[],7.27,enjoy her music,enjoy music,4
5,AWESOME!!!!,"This is by far one of her best albums. It’s so well thought out, it’s really incredible. Adele can really sing, and her writings skills are so deep and meaningful, I wasn’t a big fan of her, but after hearing 30, I started playing all her other 3 albums and she has got better and better with time. I really commend buying this, her vinyls are good, when I first played 30, I was amazed, it’s indeed better than listening on Apple Music or in Spotify. Now, I’m trying to buy their old albums. xoxo",[],B09HVTKLPQ,B09HVRTMFX,AF33VKRSBWA5GEBSDBBEVKWVTNJQ,2022-01-30 04:04:32.500,0,False,Digital Music,30,4.6,39104,[],7.27,"this be by far one of her good album . it ’ so well think out , it ’ really incredible . adele can really sing , and her writing skill be so deep and meaningful , i be not a big fan of she , but after hear 30 , i start play all her other 3 album and she have get well and well with time . i really commend buy this , her vinyls be good , when i first play 30 , i be amazed , it ’ indeed well than listen on apple music or in spotify . now , i ’m try to buy their old album . xoxo",far good album think incredible adele sing writing skill deep meaningful big fan hear start play album get well well time commend buy vinyls good play amazed well listen apple music spotify try buy old album xoxo,4
4,30,"The cover came ripped on the top but I don’t really mind it. Some pops towards the end of My Little Love, but other than that it sounds great. Love this vinyl and album.",[],B09HVTKLPQ,B09HVRTMFX,AGOY4GCHK7VO6UECDSU3FZLUMAFQ,2021-11-22 05:28:05.234,0,True,Digital Music,30,4.6,39104,[],7.27,"the cover came rip on the top but i do not really mind it . some pop towards the end of my little love , but other than that it sound great . love this vinyl and album .",cover came rip mind pop end little love sound great love vinyl album,3
1,Quebrado,Todo bien  pero cobertura de disco quebrado,"[{'small_image_url': 'https://m.media-amazon.com/images/I/61-9Ju9lfeL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61-9Ju9lfeL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61-9Ju9lfeL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/813PYd19VbL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/813PYd19VbL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/813PYd19VbL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09HVRTMFX,B09HVRTMFX,AFYISC4463A53Q7ICHK53JS7UJXA,2021-11-29 18:05:03.940,0,True,Digital Music,30,4.6,39104,[],7.27,todo bien   pero cobertura de disco quebrado,todo bien pero cobertura de disco quebrado,3
5,"My order came quickly, and I’m very satisfied.",I like Adele’s new CD.,[],B09HVRTMFX,B09HVRTMFX,AH5JVPECQAZPYGXZPMDAQGPRESGA,2022-01-22 20:55:20.577,0,True,Digital Music,30,4.6,39104,[],7.27,i like adele ’s new cd .,like adele new cd,4
1,No Happy with this,Really disappointed honestly!<br />I got this for my wife and was so excited when arrived and when I opened was broke so how you supposed to give her that?,"[{'small_image_url': 'https://m.media-amazon.com/images/I/81ikGnJ6GHL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81ikGnJ6GHL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81ikGnJ6GHL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09HVRTMFX,B09HVRTMFX,AGYL57VEELSN3KXVXOWLSF5A3LGA,2021-11-20 04:54:58.876,3,True,Digital Music,30,4.6,39104,[],7.27,really disappoint honestly!<br />i get this for my wife and be so excited when arrive and when i open be break so how you suppose to give she that ?,disappoint get wife excited arrive open break suppose,0
5,It's a Favorite,The sound is incredible. And the white vinyl is a nice perk. We play it several times a week and still sounds amazing.,[],B09HVTKLPQ,B09HVRTMFX,AERFHR5RS2IUTH6R752ZTB47FIHQ,2022-02-06 22:43:44.391,0,True,Digital Music,30,4.6,39104,[],7.27,the sound be incredible . and the white vinyl be a nice perk . we play it several time a week and still sound amazing .,sound incredible white vinyl nice perk play time week sound amazing,4
5,Fabulous,I love the clarity and unmatched sound quality‼️  Of course the lyrics and music are heartfelt and from her soul ‼️‼️,[],B09HVTKLPQ,B09HVRTMFX,AGHULI3XDNL3T4U6UZBTCUIMUYDQ,2022-01-07 21:02:00.495,0,True,Digital Music,30,4.6,39104,[],7.27,i love the clarity and unmatched sound quality‼️   of course the lyric and music be heartfelt and from her soul ‼️‼️,love clarity unmatched sound course lyric music heartfelt soul,4
4,Not what I expected,I'm a little disappointed. I realize this CD was more for her than for the fans. This brings us along through her journey of the past few years and I commend her for this. I may have to listen to it a few more times to get a good feel of it.,[],B09HVRTMFX,B09HVRTMFX,AEAQN4UWFGG7F4LVQWEPX6C2STTQ,2021-12-02 11:12:12.438,0,True,Digital Music,30,4.6,39104,[],7.27,i be a little disappointed . i realize this cd be more for she than for the fan . this bring we along through her journey of the past few year and i commend she for this . i may have to listen to it a few more time to get a good feel of it .,little disappointed realize cd fan bring journey past year commend listen time good feel,3
1,Disappointing,Found it depressing,[],B09HVRTMFX,B09HVRTMFX,AH5OH6BRR7LZBG2AT72GORFOUASA,2022-01-18 15:07:54.322,1,True,Digital Music,30,4.6,39104,[],7.27,find it depress,find depress,1
5,Totally amazing and relatable!!,"I absolutely love this album, I cannot stop listening to it. It’s probably her best one and becoming my favorite!!!",[],B09HVTKLPQ,B09HVRTMFX,AELSISMUB3IAA3O4WUEYJ3K2QEHA,2021-11-28 20:22:51.239,0,True,Digital Music,30,4.6,39104,[],7.27,"i absolutely love this album , i can not stop listen to it . it ’ probably her good one and become my favorite ! ! !",absolutely love album stop listen probably good favorite,4
3,marginal,"Great voice, but should concentrate on the music and less spoken word. Not her best work.",[],B09HVRTMFX,B09HVRTMFX,AGOPLIWBVAS6RXZ2GSDF6CXZQS3A,2021-12-21 17:53:55.163,0,True,Digital Music,30,4.6,39104,[],7.27,"great voice , but should concentrate on the music and less spoken word . not her good work .",great voice concentrate music spoken word good work,2
5,LOVE IT!!!,I’m personally a huge fan of Adele and she never fails to disappoint! This album is beautiful and so is this high quality vinyl.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/61e9m5OPlyL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61e9m5OPlyL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61e9m5OPlyL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61e9m5OPlyL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61e9m5OPlyL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61e9m5OPlyL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09HVTKLPQ,B09HVRTMFX,AGDX6LAQHOM57XDBKDSWFY7WQ4PA,2021-11-21 01:43:42.219,0,True,Digital Music,30,4.6,39104,[],7.27,i ’m personally a huge fan of adele and she never fail to disappoint ! this album be beautiful and so be this high quality vinyl .,personally huge fan adele fail disappoint album beautiful high quality vinyl,4
5,Beautiful and wonderful voice!!,Every song was fantastic!,[],B09HVRTMFX,B09HVRTMFX,AH2AWCRHXRWKTDE3YRNY5UZUCFKA,2021-12-23 22:33:01.355,0,True,Digital Music,30,4.6,39104,[],7.27,every song be fantastic !,song fantastic,4
5,Very happy with purchase,Very happy with the purchase.  CD arrived quickly and in excellent condition.,[],B09HVRTMFX,B09HVRTMFX,AGFSBOG2B3UDVOPORMFFJ6A2S27A,2021-12-10 20:01:09.906,0,True,Digital Music,30,4.6,39104,[],7.27,very happy with the purchase .   cd arrive quickly and in excellent condition .,happy purchase cd arrive quickly excellent condition,4
1,could not change return location,"this item was in a bag. so  it arrived cracked and damaged.  when i tried to return it, the location was too far from my home and there was no way to change the return location!<br /><br />serious programming error there.  fix it soon",[],B09HVRTMFX,B09HVRTMFX,AGONN7N75VV7VWNISVJCY7YYPBUA,2021-11-27 16:41:40.279,0,True,Digital Music,30,4.6,39104,[],7.27,"this item be in a bag . so   it arrive crack and damage .   when i try to return it , the location be too far from my home and there be no way to change the return location!<br /><br />serious programming error there .   fix it soon",item bag arrive crack damage try return location far home way change return programming error fix soon,0
5,"Love it, Adele is amazing!","Adele is amazing, her vocals outstanding. So much feeling in her work. Bravo!",[],B09HVSKCGQ,B09HVRTMFX,AFXF3BT2CPS3B3HY6OTP2MWTRUGA,2021-12-17 08:03:04.360,0,True,Digital Music,30,4.6,39104,[],7.27,"adele be amazing , her vocal outstanding . so much feeling in her work . bravo !",adele amazing vocal outstanding feeling work bravo,4
5,Great Gift,Great album arrived early and the exclusive white vinyl is even better then the clear vinyl in my opinion,[],B09HVTKLPQ,B09HVRTMFX,AHI7JDMFC244U2ASG5Z72MM2L7NQ,2021-11-30 01:27:52.763,0,True,Digital Music,30,4.6,39104,[],7.27,great album arrive early and the exclusive white vinyl be even well then the clear vinyl in my opinion,great album arrive early exclusive white vinyl well clear vinyl opinion,4
5,Adele exceeds expectation,"Adele exceeds expectation, Masterful lyrics with her magical vocals makes this a must have.",[],B09HVRTMFX,B09HVRTMFX,AESB5R5PK3SWZSZ2MBDOTADIJHXA,2021-12-11 22:05:57.154,0,True,Digital Music,30,4.6,39104,[],7.27,"adele exceed expectation , masterful lyric with her magical vocal make this a must have .",adele exceed expectation masterful lyric magical vocal make,4
1,Only one is good!,Only one song is good .(Easy on Me). The rest can trash it!,[],B09HVTKLPQ,B09HVRTMFX,AEP5ECDFYOAGYRPMVTGM4R4OAATQ,2022-01-20 04:12:55.286,1,False,Digital Music,30,4.6,39104,[],7.27,only one song be good .(easy on i ) . the rest can trash it !,song good rest trash,0
5,Excellent,Used it as gift,[],B09HVRTMFX,B09HVRTMFX,AH55EATVQPLKXY74C5PQGJDEPR5A,2021-12-27 18:09:58.619,0,True,Digital Music,30,4.6,39104,[],7.27,use it as gift,gift,4
1,Cracked Jewel Case,"CD still in shrink wrap, jewel case cracked in 2 areas.",[],B09HVRTMFX,B09HVRTMFX,AFXGYNFZFWAJM2OIDJYYRPMIEWIQ,2021-12-06 16:55:30.660,0,True,Digital Music,30,4.6,39104,[],7.27,"cd still in shrink wrap , jewel case crack in 2 area .",cd shrink wrap jewel case crack area,0
5,My wife loved the CD.,My wife loved the gift (This CD) I gave her.,[],B09HVRTMFX,B09HVRTMFX,AGT3L2N37VKZS3UR2CCNPVDJE4EA,2022-05-15 17:33:41.355,0,True,Digital Music,30,4.6,39104,[],7.27,my wife love the gift ( this cd ) i give she .,wife love gift cd give,4
1,"No Vinyl, CD only","Firstly, I should read the user comments prior to placing the purchase order.<br />Secondly, apart from the packing problem which is not protective enough for international delivery, the pressing quality of the vinyl is unacceptable.  This is a replacement copy from Amazon.  I am perplexed whether I should return it to Amazon for another replacement.<br />To conclude, NO VINYL BUT CD ONLY","[{'small_image_url': 'https://m.media-amazon.com/images/I/71JhMxqfdqL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71JhMxqfdqL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71JhMxqfdqL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09HVTKLPQ,B09HVRTMFX,AFIGEQE3VFADY7OUMP6BHCCFUYQA,2021-12-01 07:23:51.865,0,True,Digital Music,30,4.6,39104,[],7.27,"firstly , i should read the user comment prior to place the purchase order.<br />secondly , apart from the packing problem which be not protective enough for international delivery , the press quality of the vinyl be unacceptable .   this be a replacement copy from amazon .   i be perplexed whether i should return it to amazon for another replacement.<br />to conclude , no vinyl but cd only",firstly read user comment prior place purchase apart packing problem protective international delivery press quality vinyl unacceptable replacement copy amazon perplexed return amazon conclude vinyl cd,0
